company_name,uri,salary,site,year,edu,job_name,city,pos_count
Company 03426,https://www.zhipin.com/job_detail/73892cbd0b4c918e0nZy0t2-EVI~.html,12-20K,Guangzhou Site 00764,3-5 years,Bachelor degree,Role 00008,guangzhou,1
Company 03230,https://www.zhipin.com/job_detail/615b1c055d2a7a5d03J93tS6E1c~.html,20-40K x 15 salaries,Guangzhou Site 00712,3-5 years,Bachelor degree,Data Analyst Senior Engineer,guangzhou,3
Company 03427,https://www.zhipin.com/job_detail/bf22bb143391285703V52dq7FFQ~.html,9-13K,Guangzhou Site 00697,3-5 years,Associate degree,Data Analyst,guangzhou,2
Company 03422,https://www.zhipin.com/job_detail/ba7c483e2b0ada300nR82968EFo~.html,20-35K x 15 salaries,Guangzhou Site 00689,3-5 years,Associate degree,Data Analyst Engineer,guangzhou,5
Company 03428,https://www.zhipin.com/job_detail/812e59d0cf9fc90403N629S5EFA~.html,11-15K,Guangzhou Site 00752,1-3 years,Bachelor degree,Role 00008,guangzhou,6
Company 03429,https://www.zhipin.com/job_detail/1f93d9018c8553e70nZ539q9EVA~.html,15-20K x 14 salaries,Guangzhou Site 00725,3-5 years,Bachelor degree,Senior Data Analyst Engineer,guangzhou,6
Company 03430,https://www.zhipin.com/job_detail/80eaabaa8db6d49f0nV80tq-GFY~.html,10-15K,Guangzhou Site 00684,3-5 years,Bachelor degree,Role 00008,guangzhou,5
Company 03230,https://www.zhipin.com/job_detail/e1fd6bca8452f98b03N53dm7FFA~.html,30-50K x 15 salaries,Guangzhou Site 00712,5-10 years,Master degree,Role 00490,guangzhou,1
Company 03336,https://www.zhipin.com/job_detail/787a1954544dc6710nV529m4FFQ~.html,30-45K,Guangzhou Site 00716,5-10 years,Master degree,Role 00049,guangzhou,5
Company 03431,https://www.zhipin.com/job_detail/a6c5b9db3f4019f11HR43t61GVc~.html,4-6K,Guangzhou Site 00769,Experience not required,Education not specified,Role 00038,guangzhou,1
Company 03432,https://www.zhipin.com/job_detail/e34d75cca5a6eb1b1nxz3Nq8ElI~.html,12-18K x 14 salaries,Guangzhou Site 00712,3-5 years,Bachelor degree,Role 00008,guangzhou,1
Company 03433,https://www.zhipin.com/job_detail/c62b47f704ff76a703F73tu-FlQ~.html,9-14K,Guangzhou Site 00709,3-5 years,Bachelor degree,Role 00008,guangzhou,4
Company 01525,https://www.zhipin.com/job_detail/cef45df0ba6146391HB539W1FFM~.html,13-23K,Guangzhou Site 00674,3-5 years,Bachelor degree,Role 00049,guangzhou,5
Company 03434,https://www.zhipin.com/job_detail/92f17da0a618c36d03J539m7FVI~.html,15-25K x 13 salaries,Guangzhou Site 00698,3-5 years,Bachelor degree,Role 00008,guangzhou,1
Company 03336,https://www.zhipin.com/job_detail/1ed22471b0e6515303d53du9EFE~.html,20-40K x 14 salaries,Guangzhou Site 00708,5-10 years,Bachelor degree,Role 00049,guangzhou,3
Company 03435,https://www.zhipin.com/job_detail/e6d990b084192cc403Zy0tq4GVs~.html,6-8K,Guangzhou Site 00692,1-3 years,Bachelor degree,Role 00008,guangzhou,6
Company 01525,https://www.zhipin.com/job_detail/476a3a6c303b88201HB539W_E1c~.html,10-15K,Guangzhou Site 00674,1-3 years,Bachelor degree,Role 00008,guangzhou,3
Company 03436,https://www.zhipin.com/job_detail/843bf4ba2e9538c903V43d2_F1U~.html,15-25K,Guangzhou Site 00674,3-5 years,Bachelor degree,Role 01094,guangzhou,1
Company 01411,https://www.zhipin.com/job_detail/9362b00206fcdad003N929y0GVI~.html,12-24K,Guangzhou Site 00674,3-5 years,Bachelor degree,Role 00008,guangzhou,3
Company 03437,https://www.zhipin.com/job_detail/351e2835c620e7410nRz3Nu8E1s~.html,20-30K,Guangzhou Site 00676,5-10 years,Bachelor degree,Data Analyst Manager,guangzhou,5
Company 03438,https://www.zhipin.com/job_detail/81cfc20d0b8e6f4c1HV_3du-FVQ~.html,12-20K,Guangzhou Site 00700,1-3 years,Bachelor degree,Role 00008,guangzhou,6
Fordeal,https://www.zhipin.com/job_detail/0d7cda12042e06750nR609S_FVs~.html,15-30K,Guangzhou Site 00698,3-5 years,Bachelor degree,Role 00063,guangzhou,4
Company 03439,https://www.zhipin.com/job_detail/b6d830f4c711f2820nR63Nu9ElY~.html,7-12K,Guangzhou Site 00676,1-3 years,Bachelor degree,Role 00038,guangzhou,6
Company 03440,https://www.zhipin.com/job_detail/1d0c47cb94245fa403By2tq0FVs~.html,8-13K,Guangzhou Site 00770,1-3 years,Bachelor degree,Role 01095,guangzhou,4
Company 03212,https://www.zhipin.com/job_detail/703b6ca36057bfea03x62t27ElE~.html,7-12K,Guangzhou Site 00716,3-5 years,Bachelor degree,Role 01096,guangzhou,5
Company 03441,https://www.zhipin.com/job_detail/84d6131f35d5dce31XN83tm-F1s~.html,5-8K,Guangzhou Site 00706,1-3 years,Associate degree,Role 00048,guangzhou,1
Company 03422,https://www.zhipin.com/job_detail/b0dff36c8cc1e78703B_2N69Elo~.html,15-30K x 15 salaries,Guangzhou Site 00689,Experience not required,Master degree,Role 00008,guangzhou,6
Company 03442,https://www.zhipin.com/job_detail/bfe1dcbb02d3aa2c03xz09-5Elc~.html,10-15K,Guangzhou Site 00685,3-5 years,Bachelor degree,Role 00008,guangzhou,2
Company 02619,https://www.zhipin.com/job_detail/f5bbb8a6e7966c8a1XJ92t60FlI~.html,20-40K,Guangzhou Site 00771,3-5 years,Bachelor degree,Role 01097,guangzhou,4
Company 03137,https://www.zhipin.com/job_detail/6b3afcfc1b2112121nJ82NW9EFs~.html,15-30K,Guangzhou Site 00674,3-5 years,Bachelor degree,Role 00008,guangzhou,1
SHEIN,https://www.zhipin.com/job_detail/bba90e13e0d4b1a10nRy3d67FlQ~.html,10-15K,Guangzhou Site 00716,3-5 years,Bachelor degree,Role 01098,guangzhou,4
Company 03286,https://www.zhipin.com/job_detail/4f66391de8abed4c1HF929--FFs~.html,8-13K,Guangzhou Site 00738,Less than 1 year,Bachelor degree,Role 00008,guangzhou,3
Company 03443,https://www.zhipin.com/job_detail/987d6a8ce088197303Rz2t-0GVI~.html,4-6K,Guangzhou Site 00772,1-3 years,Education not specified,Role 00501,guangzhou,6
Company 01411,https://www.zhipin.com/job_detail/a72b6cd56a1170dc03x60tq-EVs~.html,10-15K,Guangzhou Site 00674,3-5 years,Bachelor degree,Role 00008,guangzhou,6
Company 03444,https://www.zhipin.com/job_detail/79912f799ea005b403Z62t67GFs~.html,7-12K x 14 salaries,Guangzhou Site 00773,1-3 years,Associate degree,Role 01099,guangzhou,4
Company 03230,https://www.zhipin.com/job_detail/b3d26917bbb8072503N62N-8GFc~.html,25-40K x 13 salaries,Guangzhou Site 00716,3-5 years,Bachelor degree,Role 00049,guangzhou,2
Company 03445,https://www.zhipin.com/job_detail/7f2dd05a6e0c0e16031_3Ni8FFo~.html,6-8K,Guangzhou Site 00682,1-3 years,Bachelor degree,Role 00038,guangzhou,3
Company 03446,https://www.zhipin.com/job_detail/4e63ad71e43ba2f60nVy2tS8EVI~.html,15-25K,Guangzhou Site 00697,Less than 1 year,Bachelor degree,Role 00008,guangzhou,6
Company 03320,https://www.zhipin.com/job_detail/713425eca48659d903x-2dq1EVY~.html,20-30K,Guangzhou Site 00674,3-5 years,Bachelor degree,Role 00049,guangzhou,5
Company 03447,https://www.zhipin.com/job_detail/732d020d6befcb2c1HVz2di7ElY~.html,8-10K,Guangzhou Site 00682,3-5 years,Bachelor degree,Data Analyst Manager,guangzhou,6
Company 03448,https://www.zhipin.com/job_detail/2b9e1129a4df94ed1HZ_0tu_GVc~.html,6-10K,Guangzhou Site 00774,Experience not required,Education not specified,Data Analyst,guangzhou,1
Hypers,https://www.zhipin.com/job_detail/125d65327f9caa7303143Ni7Flc~.html,10-15K,Guangzhou Site 00692,1-3 years,Bachelor degree,Role 01100,guangzhou,1
Company 03449,https://www.zhipin.com/job_detail/1815f5410a6b1b950nVz3di5FVs~.html,4-7K x 13 salaries,Guangzhou Site 00689,1-3 years,Bachelor degree,Role 00008,guangzhou,1
i2mago,https://www.zhipin.com/job_detail/937c0b57272165b703F709m7ElE~.html,6-10K,Guangzhou Site 00706,1-3 years,Bachelor degree,Role 00008,guangzhou,4
Company 03450,https://www.zhipin.com/job_detail/1d653078cd1b213f1XZ_3tm1EFU~.html,8-9K,Guangzhou Site 00758,1-3 years,Bachelor degree,Role 00038,guangzhou,6
Company 03422,https://www.zhipin.com/job_detail/f18782eaaf23bb6a0nRy3N-9GFM~.html,20-30K x 14 salaries,Guangzhou Site 00689,5-10 years,Bachelor degree,Senior Data Analyst Engineer,guangzhou,4
Company 03451,https://www.zhipin.com/job_detail/0e68a63c97e1c14803B72924GVQ~.html,14-25K x 13 salaries,Guangzhou Site 00682,1-3 years,Master degree,Role 00049,guangzhou,2
Company 03230,https://www.zhipin.com/job_detail/78522461b1985dfb03Z609-5GFU~.html,15-30K x 15 salaries,Guangzhou Site 00708,1-3 years,Bachelor degree,Data Analyst Engineer (MJ000269),guangzhou,5
Company 03452,https://www.zhipin.com/job_detail/36690dee2fefe9b10nZ63d-1F1U~.html,5-7K,Guangzhou Site 00764,Experience not required,Associate degree,Role 00008,guangzhou,6
Company 03453,https://www.zhipin.com/job_detail/40c37fdc4585deb203Bz3Ny8EFU~.html,5-10K,Guangzhou Site 00737,Less than 1 year,Bachelor degree,Role 00664,guangzhou,3
Company 01405,https://www.zhipin.com/job_detail/ee4ebfe10c5127550nVz3d67Elc~.html,20-40K,Guangzhou Site 00698,5-10 years,Bachelor degree,Role 00049,guangzhou,1
Company 03454,https://www.zhipin.com/job_detail/456159c6460e5e5f1HJ93NS4FlQ~.html,12-24K x 16 salaries,Guangzhou Site 00674,Experience not required,Bachelor degree,Role 01101,guangzhou,4
wlaike,https://www.zhipin.com/job_detail/c9eeebc15f7b5bd50nZ_29q0Elo~.html,18-35K x 14 salaries,Guangzhou Site 00681,3-5 years,Bachelor degree,Role 00049,guangzhou,6
Company 01340,https://www.zhipin.com/job_detail/82bbf2832f7b7a9403B929-8E1o~.html,8-12K,Guangzhou Site 00775,3-5 years,Bachelor degree,Data Analyst,guangzhou,5
Company 03455,https://www.zhipin.com/job_detail/044a57f86071753d031z3ty8FVA~.html,15-25K x 13 salaries,Guangzhou Site 00676,5-10 years,Bachelor degree,Data Analyst,guangzhou,5
Company 03456,https://www.zhipin.com/job_detail/80a5fb9a15e825c70nZ82Nq9GVE~.html,6-8K,Guangzhou Site 00776,Less than 1 year,Associate degree,Role 00278,guangzhou,3
Company 03457,https://www.zhipin.com/job_detail/551964562e72bd610nV-0ty6FFI~.html,7-10K,Guangzhou Site 00676,3-5 years,Associate degree,Data Analyst,guangzhou,4
Company 03458,https://www.zhipin.com/job_detail/2e43fccc15c1fd141Hx709i1GFo~.html,12-24K,Guangzhou Site 00685,1-3 years,Bachelor degree,Mid-level Data Analyst,guangzhou,2
Company 03131,https://www.zhipin.com/job_detail/7205250cacb2dda503d_3d60F1A~.html,5-8K,Guangzhou Site 00703,1-3 years,Bachelor degree,Role 00008,guangzhou,5
Company 03459,https://www.zhipin.com/job_detail/527064eacc8d4f2903F90tq7GVY~.html,7-12K,Guangzhou Site 00679,3-5 years,Associate degree,Role 00008,guangzhou,4
Company 01411,https://www.zhipin.com/job_detail/3d0eecdd8946180a03V-2Ni6Elo~.html,15-20K x 13 salaries,Guangzhou Site 00676,Experience not required,Bachelor degree,Role 01102,guangzhou,4
Company 02142,https://www.zhipin.com/job_detail/24f45629a4dfeb8e03x82Nu-GFM~.html,15-20K,Guangzhou Site 00676,3-5 years,Bachelor degree,Role 01102,guangzhou,3
Company 03460,https://www.zhipin.com/job_detail/4fd1d8df64edbb910nd739q9EFo~.html,15-25K x 13 salaries,Guangzhou Site 00722,Experience not required,Bachelor degree,Role 00049,guangzhou,2
Company 03461,https://www.zhipin.com/job_detail/d565e4eff521450b1X1z3t68FFM~.html,4-8K,Guangzhou Site 00686,Less than 1 year,Bachelor degree,Data Analyst,guangzhou,3
Company 03462,https://www.zhipin.com/job_detail/133cb75ddf1103500nVy3d25F1Q~.html,8-10K,Guangzhou Site 00705,3-5 years,Bachelor degree,Role 00008,guangzhou,4
Company 03463,https://www.zhipin.com/job_detail/5fe6ddea4d729b181HF429y5F1M~.html,4-6K,Guangzhou Site 00707,1-3 years,High school,Role 01103,guangzhou,5
Company 03346,https://www.zhipin.com/job_detail/58635188624fd0c70nZ73dm5GVM~.html,6-11K x 13 salaries,Guangzhou Site 00674,1-3 years,Bachelor degree,Role 00008,guangzhou,3
Company 03464,https://www.zhipin.com/job_detail/d354166f96200e5903x70t69ElA~.html,6-8K,Guangzhou Site 00758,1-3 years,Associate degree,Role 01104,guangzhou,6
Company 03336,https://www.zhipin.com/job_detail/49a06b8171cdfb4a1nN53tu9EVU~.html,15-30K,Guangzhou Site 00708,3-5 years,Bachelor degree,Role 00049,guangzhou,1
Company 03465,https://www.zhipin.com/job_detail/5f353a70d5a18c110nZ82di9FVQ~.html,6-8K,Guangzhou Site 00682,1-3 years,Bachelor degree,Role 00038,guangzhou,4
Company 01948,https://www.zhipin.com/job_detail/6b0f32ea054327b71H1-3di5EVs~.html,2-3K,Guangzhou Site 00697,Experience not required,Bachelor degree,Role 00270,guangzhou,3
Company 03422,https://www.zhipin.com/job_detail/294d451c2038bd3103R42tu7FFA~.html,20-35K x 14 salaries,Guangzhou Site 00689,5-10 years,Bachelor degree,Senior Data Analyst Engineer,guangzhou,1
Company 03466,https://www.zhipin.com/job_detail/7cef31022f16f3cf03x_3ty_EFE~.html,20-35K x 14 salaries,Guangzhou Site 00698,3-5 years,Bachelor degree,Role 00063,guangzhou,3
Company 03432,https://www.zhipin.com/job_detail/7241a9b5066a0bed1XZ82tS8FVY~.html,18-36K,Guangzhou Site 00716,5-10 years,Bachelor degree,Senior Data Analyst Manager,guangzhou,2
UR,https://www.zhipin.com/job_detail/9183e8d47f34d1290nR72d69E1I~.html,5-6K x 13 salaries,Guangzhou Site 00777,1-3 years,Associate degree,Role 00038,guangzhou,5
Company 03383,https://www.zhipin.com/job_detail/79bfec4118bd12760nd73dy9ElI~.html,8-13K,Guangzhou Site 00709,1-3 years,Bachelor degree,Role 00038,guangzhou,3
Company 03467,https://www.zhipin.com/job_detail/9a7e595d997274e11Hd72tS-EFA~.html,4-8K,Guangzhou Site 00766,Less than 1 year,Bachelor degree,Role 00008,guangzhou,5
Company 03427,https://www.zhipin.com/job_detail/d1ceaa23df9a2c371H1y3924EVI~.html,7-10K,Guangzhou Site 00697,1-3 years,Associate degree,Data Analyst,guangzhou,1
Company 03468,https://www.zhipin.com/job_detail/46025d6671c0e5601Hx509q8GFM~.html,7-12K,Guangzhou Site 00696,3-5 years,Associate degree,Role 00008,guangzhou,6
Company 03469,https://www.zhipin.com/job_detail/0a73527a7d79488703193Ny9GFY~.html,20-40K,Guangzhou Site 00698,Experience not required,Bachelor degree,Senior Data Analyst,guangzhou,6
Company 03352,https://www.zhipin.com/job_detail/429d4284cf04fa8e03152di7GFQ~.html,4-7K x 13 salaries,Guangzhou Site 00758,Fresh graduate,Bachelor degree,Role 01105,guangzhou,3
Company 03470,https://www.zhipin.com/job_detail/a192d1ca7d9ab48303xy2tm6EFE~.html,8-12K,Guangzhou Site 00698,Less than 1 year,Bachelor degree,Role 00038,guangzhou,1
Company 03471,https://www.zhipin.com/job_detail/348682cc81e976ea03By2tm9E1s~.html,15-25K x 13 salaries,Guangzhou Site 00675,3-5 years,Bachelor degree,Role 00008,guangzhou,3
Company 01426,https://www.zhipin.com/job_detail/7ab88a95f07e3e9f0nZy09W7Elc~.html,15-30K,Guangzhou Site 00694,3-5 years,Bachelor degree,Data Analyst,guangzhou,4
Company 03472,https://www.zhipin.com/job_detail/b9d6d0f4ed4929510nV_2NS9EFU~.html,7-10K,Guangzhou Site 00778,Experience not required,Bachelor degree,Role 00008,guangzhou,6
Company 03336,https://www.zhipin.com/job_detail/0813e92694bac2011nZ739S0Elo~.html,15-30K,Guangzhou Site 00708,3-5 years,Bachelor degree,Role 00049,guangzhou,1
Company 03260,https://www.zhipin.com/job_detail/3cb57de990d09a931ndy2ti-F1Q~.html,6-10K,Guangzhou Site 00746,1-3 years,Associate degree,Role 00008,guangzhou,6
Company 01411,https://www.zhipin.com/job_detail/2c40674bc4e1ebc31XF50tm_EVc~.html,10-20K,Guangzhou Site 00677,1-3 years,Bachelor degree,Role 01102,guangzhou,4
Company 03421,https://www.zhipin.com/job_detail/ec3f8e673b6cef2d1nBz2dS8EFc~.html,4-7K,Guangzhou Site 00761,1-3 years,Associate degree,Data Analyst,guangzhou,4
Company 03473,https://www.zhipin.com/job_detail/442abbc6a2f6c7601HV83dy6Elo~.html,6-12K,Guangzhou Site 00674,Experience not required,Master degree,Role 00008,guangzhou,6
Company 03474,https://www.zhipin.com/job_detail/d8b672409d47d0f403V_2du_GVI~.html,9-14K,Guangzhou Site 00709,3-5 years,Associate degree,Role 00008,guangzhou,6
Company 02619,https://www.zhipin.com/job_detail/115e7d36ab2b4a071nJ709S1FVU~.html,12-24K,Guangzhou Site 00681,Experience not required,Bachelor degree,Role 01106,guangzhou,6
Company 03464,https://www.zhipin.com/job_detail/4481837d869759bb0nZ43t-4GFI~.html,5-8K,Guangzhou Site 00758,3-5 years,Associate degree,Role 01104,guangzhou,1
Company 03475,https://www.zhipin.com/job_detail/877a31891f45aede0nV42N29EFI~.html,10-15K,Guangzhou Site 00700,1-3 years,Bachelor degree,Data Analyst Manager,guangzhou,6
Company 03422,https://www.zhipin.com/job_detail/58d0d79268bceb591XF729i9FVc~.html,15-30K,Guangzhou Site 00689,3-5 years,Bachelor degree,Role 00008,guangzhou,6
Entrobus,https://www.zhipin.com/job_detail/eeed1896b1d3b3fc1n142tW8ElE~.html,8-15K,Guangzhou Site 00683,1-3 years,Bachelor degree,Role 00008,guangzhou,3
Esmartwave,https://www.zhipin.com/job_detail/f9ee458276741a3f0nR52966ElY~.html,15-20K x 14 salaries,Guangzhou Site 00693,3-5 years,Bachelor degree,Role 00008,guangzhou,6
Company 03476,https://www.zhipin.com/job_detail/6aff69c5b3974d50031709i9EVI~.html,5-10K,Guangzhou Site 00705,3-5 years,Bachelor degree,Role 00008,guangzhou,3
Company 03454,https://www.zhipin.com/job_detail/ddbe9127b1c25fed1Xx63du5FlA~.html,16-30K,Guangzhou Site 00689,3-5 years,Bachelor degree,Role 00008,guangzhou,2
Company 03477,https://www.zhipin.com/job_detail/81bfd02251f87e5a0nV93NW_GVs~.html,4-9K x 13 salaries,Guangzhou Site 00710,1-3 years,Associate degree,Role 01107,guangzhou,3
Company 03478,https://www.zhipin.com/job_detail/7080a1c91b0cccb603Zz29S0GVo~.html,4-5K,Guangzhou Site 00764,Experience not required,Education not specified,Role 01108,guangzhou,1
Company 03479,https://www.zhipin.com/job_detail/04df814fbf029d07031y3dq0EA~~.html,15-25K,Guangzhou Site 00711,5-10 years,Associate degree,Role 01109,guangzhou,3
Company 01405,https://www.zhipin.com/job_detail/7d9d1be1ea70836b1HV50tq9F1s~.html,20-40K,Guangzhou Site 00676,3-5 years,Bachelor degree,Role 00049,guangzhou,3
Company 03480,https://www.zhipin.com/job_detail/979f7d4ac2b714710nZ92NW1FFY~.html,5-7K,Guangzhou Site 00712,1-3 years,Associate degree,Role 01110,guangzhou,6
Company 03481,https://www.zhipin.com/job_detail/8523bd4dfa2be7a403Fy2dW7EFs~.html,7-11K,Guangzhou Site 00679,3-5 years,Associate degree,Role 00008,guangzhou,4
Company 03449,https://www.zhipin.com/job_detail/54a4c22dd696a03503180tm7ElA~.html,4-7K x 13 salaries,Guangzhou Site 00674,1-3 years,Bachelor degree,Data Analyst,guangzhou,5
Company 03482,https://www.zhipin.com/job_detail/4ee0513010325bda03Bz39q8ElQ~.html,15-20K x 13 salaries,Guangzhou Site 00698,3-5 years,Bachelor degree,Role 01102,guangzhou,3
Company 03483,https://www.zhipin.com/job_detail/9c8ec039e88a4df31nB62tW7Fls~.html,2-4K,Guangzhou Site 00676,Experience not required,Bachelor degree,Role 01111,guangzhou,5
Company 03467,https://www.zhipin.com/job_detail/8585879149fc120e0nR_3Nq9GVU~.html,6-11K,Guangzhou Site 00754,1-3 years,Bachelor degree,Role 00008,guangzhou,5
Company 03484,https://www.zhipin.com/job_detail/4dd48682d13242be03Z42di0GFs~.html,10-12K x 14 salaries,Guangzhou Site 00779,3-5 years,Bachelor degree,Data Analyst Supervisor,guangzhou,1
Company 03439,https://www.zhipin.com/job_detail/4e01688a101e8a520nR63Ni7EFU~.html,10-15K,Guangzhou Site 00676,3-5 years,Bachelor degree,Data Analyst Supervisor,guangzhou,5
Company 01948,https://www.zhipin.com/job_detail/9db25978208177e11H163N24EVQ~.html,6-9K x 14 salaries,Guangzhou Site 00697,1-3 years,Bachelor degree,Role 00270,guangzhou,1
Company 03485,https://www.zhipin.com/job_detail/93a73307b46bb6cd03Jy3tu9FVM~.html,3-5K,Guangzhou Site 00716,Less than 1 year,Associate degree,Role 01112,guangzhou,1
Company 03475,https://www.zhipin.com/job_detail/e9be0f23b9110fbb03J52Nq8GVQ~.html,10-15K x 13 salaries,Guangzhou Site 00700,Experience not required,Associate degree,Role 00049,guangzhou,2
Company 03339,https://www.zhipin.com/job_detail/c607afa865481b3a1HN_3tu-Flo~.html,5-8K,Guangzhou Site 00711,1-3 years,Bachelor degree,Role 01113,guangzhou,6
Company 03486,https://www.zhipin.com/job_detail/d20a168c87bfb90f0nR52t2-F1Q~.html,6-10K,Guangzhou Site 00758,Experience not required,Bachelor degree,Role 01114,guangzhou,1
Company 03487,https://www.zhipin.com/job_detail/e885bf1e09c0f3421XF429i-EVE~.html,10-15K,Guangzhou Site 00688,3-5 years,Bachelor degree,Role 00008,guangzhou,5
Company 03488,https://www.zhipin.com/job_detail/ca82c37ed9c6d2430nN73Ni1FFo~.html,6-8K,Guangzhou Site 00677,Experience not required,Associate degree,Role 01115,guangzhou,3
Company 03145,https://www.zhipin.com/job_detail/74c2129a009af4501HJy3928Elo~.html,4-6K,Guangzhou Site 00694,1-3 years,Associate degree,Role 00008,guangzhou,5
Company 03489,https://www.zhipin.com/job_detail/f6013c9a3ae3dfcc1XRy0tW7FlU~.html,4-5K,Guangzhou Site 00779,Fresh graduate,Bachelor degree,Role 00661,guangzhou,6
Company 00312,https://www.zhipin.com/job_detail/6ba965d28266211003x73Nq0EFI~.html,8-13K,Guangzhou Site 00677,1-3 years,Master degree,Role 00008,guangzhou,5
Company 03477,https://www.zhipin.com/job_detail/fa44acfb90b9f8580nZ60t65GVI~.html,4-8K x 13 salaries,Guangzhou Site 00710,1-3 years,Associate degree,Role 01116,guangzhou,6
Company 03474,https://www.zhipin.com/job_detail/1e9002415c8d874e03dy2N-7F1U~.html,10-15K,Guangzhou Site 00709,3-5 years,Bachelor degree,Role 01117,guangzhou,5
Company 03339,https://www.zhipin.com/job_detail/434621c1ce3a715c1HB63d69FVE~.html,8-13K,Guangzhou Site 00711,1-3 years,Bachelor degree,Role 01118,guangzhou,5
Company 03490,https://www.zhipin.com/job_detail/7d85ce75ce6ede021HF82Nu6E1I~.html,11-20K x 14 salaries,Guangzhou Site 00705,3-5 years,Bachelor degree,Role 01119,guangzhou,6
Company 03431,https://www.zhipin.com/job_detail/60c89369df4071191XF_3Ni5GFQ~.html,3-5K,Guangzhou Site 00769,Less than 1 year,Associate degree,Role 00038,guangzhou,5
Company 03471,https://www.zhipin.com/job_detail/1d417859542c7bd303x83tW4GVA~.html,20-35K x 13 salaries,Guangzhou Site 00675,3-5 years,Bachelor degree,Role 00008,guangzhou,5
Company 03491,https://www.zhipin.com/job_detail/18e69b365bfec86903N-2N2_F1M~.html,5-8K,Guangzhou Site 00746,1-3 years,Technical secondary school,Role 00008,guangzhou,1
Company 01525,https://www.zhipin.com/job_detail/c7901fee9df5d92d1HB539S8EFY~.html,10-15K,Guangzhou Site 00674,1-3 years,Bachelor degree,Role 01120,guangzhou,6
Company 03492,https://www.zhipin.com/job_detail/20212348f194fa78031_0tq6ElU~.html,10-15K,Guangzhou Site 00705,3-5 years,Bachelor degree,Role 00049,guangzhou,4
Company 03478,https://www.zhipin.com/job_detail/2d38a2f0e78bcf2603Zz2t25Flc~.html,4-8K,Guangzhou Site 00764,Experience not required,Associate degree,Role 01121,guangzhou,5
Company 03493,https://www.zhipin.com/job_detail/99b1ca39c9bd007d03d_2d2-FlU~.html,5-8K,Guangzhou Site 00706,Experience not required,High school,Role 00008,guangzhou,5
Company 03426,https://www.zhipin.com/job_detail/839408153ef9af6c0nZz39S7FVc~.html,12-20K,Guangzhou Site 00764,1-3 years,Bachelor degree,Role 00489,guangzhou,4
Company 03494,https://www.zhipin.com/job_detail/363f19010e5f25a71HJz0928E1Q~.html,5-10K,Guangzhou Site 00746,1-3 years,Education not specified,Role 00008,guangzhou,1
Company 03495,https://www.zhipin.com/job_detail/b3df8dc7dbb90f0c1HV63tu6FVI~.html,13-20K,Guangzhou Site 00674,1-3 years,Associate degree,Role 01122,guangzhou,6
Company 03496,https://www.zhipin.com/job_detail/e35a3fd3f15fb64603J929i5E1Y~.html,12-18K x 13 salaries,Guangzhou Site 00674,3-5 years,Bachelor degree,Role 01102,guangzhou,5
Company 03469,https://www.zhipin.com/job_detail/5588e2d79262fefd0nZ709m9FFA~.html,20-40K,Guangzhou Site 00698,Experience not required,Bachelor degree,BiEngineer -Data Analyst,guangzhou,1
Company 01405,https://www.zhipin.com/job_detail/3f559a68f0960b6f031929y6F1s~.html,30-60K x 14 salaries,Guangzhou Site 00679,5-10 years,Bachelor degree,Data Analyst Specialist,guangzhou,3
Company 03497,https://www.zhipin.com/job_detail/f7e5e43700013ac51nxz2dW0FFQ~.html,7-10K,Guangzhou Site 00780,1-3 years,Bachelor degree,Role 00008,guangzhou,1
Company 03437,https://www.zhipin.com/job_detail/91c0c58cee7c391e03Zz09S1FFs~.html,18-30K,Guangzhou Site 00676,3-5 years,Bachelor degree,Role 00008,guangzhou,2
Company 03230,https://www.zhipin.com/job_detail/04cb255b958c52a51H1z2t-_E1Y~.html,15-26K x 13 salaries,Guangzhou Site 00708,1-3 years,Bachelor degree,Role 01123,guangzhou,5
Company 03477,https://www.zhipin.com/job_detail/ee39c18a8d7657bd0nVz392-EFo~.html,4-8K x 13 salaries,Guangzhou Site 00710,1-3 years,Associate degree,Role 01107,guangzhou,4
Company 03387,https://www.zhipin.com/job_detail/afae71bd41a3bbb403N53t26E1c~.html,15-25K,Guangzhou Site 00781,3-5 years,Bachelor degree,Role 00049,guangzhou,4
Company 03498,https://www.zhipin.com/job_detail/5c2a56c99d2f8fb21HF60t67EVA~.html,11-18K,Guangzhou Site 00771,3-5 years,Bachelor degree,Role 00319,guangzhou,1
Company 03479,https://www.zhipin.com/job_detail/7a56b8fb60faacb21XF-2tq6E1U~.html,5-8K,Guangzhou Site 00782,Experience not required,Bachelor degree,Role 01091,guangzhou,6
SHEIN,https://www.zhipin.com/job_detail/69f8ad28f7c0ff8f03xz3dq_GFY~.html,8-9K,Guangzhou Site 00716,Fresh graduate,Bachelor degree,Role 01124,guangzhou,5
Company 03499,https://www.zhipin.com/job_detail/3d5558b094c361f003N50tm1EVE~.html,13-16K,Guangzhou Site 00706,5-10 years,Associate degree,CRMSupervisor (Data Analyst),guangzhou,3
Company 02495,https://www.zhipin.com/job_detail/23732d5c7cb3d17d1Hx92Nm6FVU~.html,10-15K x 14 salaries,Guangzhou Site 00705,1-3 years,Master degree,Role 00008,guangzhou,1
Company 03500,https://www.zhipin.com/job_detail/a096a11cc90395af0nV63dy5GFo~.html,5-7K,Guangzhou Site 00676,Experience not required,Associate degree,Role 00008,guangzhou,1
